date_block_num,item_id,item_cnt_day
1,14910,20.0
1,14911,11.0
1,14920,2.0
1,14923,13.0
1,14924,1.0
1,14925,14.0
1,14926,1.0
1,14927,1.0
1,14928,3.0
1,14929,3.0
1,14930,1.0
1,14931,157.0
1,14936,9.0
1,14937,3.0
1,14938,4.0
1,14939,5.0
1,14951,1.0
1,14955,6.0
1,14975,1.0
1,15005,39.0
1,15008,27.0
1,15010,56.0
1,15011,1.0
1,15012,83.0
1,15013,55.0
1,15015,20.0
1,15016,94.0
1,15019,3.0
1,15024,52.0
1,15025,3.0
1,15026,9.0
1,15028,2.0
1,15030,2.0
1,15031,36.0
1,15036,24.0
1,15038,82.0
1,15039,53.0
1,15060,207.0
1,15061,1.0
1,15070,89.0
1,15079,4.0
1,15080,2.0
1,15081,1.0
1,15082,1.0
1,15089,43.0
1,15090,39.0
1,15091,19.0
1,15092,31.0
1,15094,28.0
1,15095,27.0
1,15098,7.0
1,15099,21.0
1,15100,156.0
1,15101,18.0
1,15102,21.0
1,15104,39.0
1,15106,32.0
1,15113,3.0
1,15114,38.0
1,15115,19.0
1,15116,33.0
1,15117,6.0
1,15118,55.0
1,15119,39.0
1,15120,2.0
1,15121,34.0
1,15122,28.0
1,15123,39.0
1,15128,24.0
1,15129,23.0
1,15130,4.0
1,15131,5.0
1,15132,13.0
1,15133,22.0
1,15134,35.0
1,15137,1.0
1,15141,2.0
1,15143,2.0
1,15145,1.0
1,15146,3.0
1,15147,1.0
1,15149,3.0
1,15184,12.0
1,15188,1.0
1,15192,25.0
1,15194,3.0
1,15195,4.0
1,15196,5.0
1,15197,1.0
1,15198,9.0
1,15199,7.0
1,15202,5.0
1,15203,3.0
1,15204,5.0
1,15205,7.0
1,15207,2.0
1,15208,1.0
1,15209,6.0
1,15241,8.0
1,15255,69.0
1,15256,100.0
1,15257,29.0
1,15258,22.0
1,15259,60.0
1,15271,9.0
1,15272,24.0
1,15273,23.0
1,15274,22.0
1,15297,25.0
1,15298,44.0
1,15303,30.0
1,15312,5.0
1,15313,13.0
1,15314,7.0
1,15315,3.0
1,15316,2.0
1,15324,17.0
1,15339,4.0
1,15347,5.0
1,15349,1.0
1,15350,1.0
1,15354,1.0
1,15358,1.0
1,15360,3.0
1,15363,18.0
1,15368,2.0
1,15369,18.0
1,15370,2.0
1,15377,18.0
1,15378,15.0
1,15380,1.0
1,15428,9.0
1,15435,5.0
1,15437,4.0
1,15438,19.0
1,15440,7.0
1,15442,4.0
1,15443,11.0
1,15444,9.0
1,15445,1.0
1,15446,9.0
1,15447,6.0
1,15448,2.0
1,15449,2.0
1,15450,19.0
1,15452,9.0
1,15453,1.0
1,15455,11.0
1,15456,8.0
1,15457,6.0
1,15458,11.0
1,15459,15.0
1,15461,2.0
1,15475,2.0
1,15476,2.0
1,15479,7.0
1,15482,9.0
1,15505,44.0
1,15527,10.0
1,15530,4.0
1,15531,5.0
1,15533,9.0
1,15535,5.0
1,15537,5.0
1,15540,8.0
1,15541,10.0
1,15548,7.0
1,15549,11.0
1,15550,8.0
1,15551,11.0
1,15552,12.0
1,15555,3.0
1,15556,8.0
1,15557,1.0
1,15558,4.0
1,15559,6.0
1,15561,9.0
1,15562,16.0
1,15568,11.0
1,15569,16.0
1,15570,3.0
1,15579,1.0
1,15582,1.0
1,15583,3.0
1,15584,7.0
1,15585,33.0
1,15587,4.0
1,15589,1.0
1,15590,1.0
1,15592,4.0
1,15593,12.0
1,15603,2.0
1,15604,2.0
1,15611,13.0
1,15620,1.0
1,15621,5.0
1,15622,8.0
1,15627,1.0
1,15628,5.0
1,15630,2.0
1,15635,3.0
1,15643,1.0
1,15644,7.0
1,15651,2.0
1,15652,1.0
1,15654,6.0
1,15655,7.0
1,15656,7.0
1,15659,2.0
1,15660,21.0
1,15661,11.0
1,15662,3.0
1,15663,1.0
1,15666,7.0
1,15668,1.0
1,15669,3.0
1,15670,5.0
1,15672,6.0
1,15673,3.0
1,15675,3.0
1,15676,8.0
1,15677,5.0
1,15682,1.0
1,15683,21.0
1,15693,8.0
1,15694,4.0
1,15697,1.0
1,15698,15.0
1,15700,11.0
1,15701,44.0
1,15702,71.0
1,15703,17.0
1,15713,1.0
1,15715,7.0
1,15716,1.0
1,15717,3.0
1,15719,7.0
1,15720,2.0
1,15721,5.0
1,15722,2.0
1,15723,10.0
1,15724,1.0
1,15728,6.0
1,15729,150.0
1,15730,3.0
1,15731,9.0
1,15733,1.0
1,15734,33.0
1,15735,4.0
1,15736,2.0
1,15737,2.0
1,15738,8.0
1,15740,17.0
1,15744,2.0
1,15753,5.0
1,15757,10.0
1,15758,7.0
1,15761,2.0
1,15762,6.0
1,15765,6.0
1,15766,5.0
1,15768,23.0
1,15769,4.0
1,15770,8.0
1,15771,37.0
1,15772,1.0
1,15773,2.0
1,15779,2.0
1,15780,17.0
1,15782,8.0
1,15789,3.0
1,15791,1.0
1,15794,7.0
1,15801,4.0
1,15802,15.0
1,15803,2.0
1,15804,1.0
1,15808,13.0
1,15809,1.0
1,15811,9.0
1,15819,1.0
1,15820,2.0
1,15822,16.0
1,15823,4.0
1,15824,4.0
1,15826,3.0
1,15827,2.0
1,15830,7.0
1,15831,1.0
1,15833,64.0
1,15834,1.0
1,15836,50.0
1,15838,6.0
1,15843,31.0
1,15845,2.0
1,15846,2.0
1,15847,9.0
1,15848,5.0
1,15860,1.0
1,15880,10.0
1,15881,2.0
1,15883,1.0
1,15884,3.0
1,15901,1.0
1,15944,1.0
1,15967,6.0
1,15977,7.0
1,15978,1.0
1,15979,1.0
1,15980,17.0
1,15981,24.0
1,15983,14.0
1,15984,1.0
1,15991,21.0
1,15992,41.0
1,16009,19.0
1,16010,1.0
1,16011,36.0
1,16014,76.0
1,16017,20.0
1,16018,31.0
1,16020,52.0
1,16021,23.0
1,16022,17.0
1,16039,1.0
1,16043,43.0
1,16048,2.0
1,16060,28.0
1,16071,144.0
1,16072,15.0
1,16082,8.0
1,16092,33.0
1,16106,9.0
1,16107,2.0
1,16108,34.0
1,16122,15.0
1,16125,23.0
1,16126,28.0
1,16128,11.0
1,16134,8.0
1,16135,51.0
1,16144,18.0
1,16146,14.0
1,16147,14.0
1,16148,9.0
1,16149,10.0
1,16150,4.0
1,16151,8.0
1,16152,10.0
1,16154,24.0
1,16159,27.0
1,16160,23.0
1,16161,8.0
1,16162,16.0
1,16167,72.0
1,16168,1.0
1,16170,9.0
1,16171,2.0
1,16172,2.0
1,16176,16.0
1,16178,8.0
1,16180,10.0
1,16181,2.0
1,16182,29.0
1,16183,18.0
1,16184,222.0
1,16189,74.0
1,16198,3.0
1,16202,13.0
1,16203,21.0
1,16205,54.0
1,16206,27.0
1,16209,52.0
1,16210,27.0
1,16217,25.0
1,16219,35.0
1,16227,154.0
1,16229,15.0
1,16230,14.0
1,16235,10.0
1,16244,62.0
1,16245,20.0
1,16253,21.0
1,16254,2.0
1,16255,1.0
1,16288,1.0
1,16289,3.0
1,16291,1.0
1,16292,3.0
1,16293,3.0
1,16295,2.0
1,16296,3.0
1,16297,4.0
1,16298,1.0
1,16299,1.0
1,16310,18.0
1,16311,21.0
1,16313,24.0
1,16315,63.0
1,16316,41.0
1,16318,2.0
1,16323,4.0
1,16324,1.0
1,16325,1.0
1,16326,9.0
1,16328,3.0
1,16332,32.0
1,16333,32.0
1,16337,3.0
1,16338,2.0
1,16353,8.0
1,16354,6.0
1,16355,7.0
1,16357,8.0
1,16358,3.0
1,16359,10.0
1,16364,1.0
1,16381,70.0
1,16382,3.0
1,16385,18.0
1,16387,2.0
1,16390,4.0
1,16394,1.0
1,16402,1.0
1,16403,4.0
1,16404,11.0
1,16405,10.0
1,16406,1.0
1,16408,2.0
1,16409,19.0
1,16412,2.0
1,16413,1.0
1,16414,2.0
1,16416,7.0
1,16423,2.0
1,16425,2.0
1,16427,4.0
1,16428,48.0
1,16429,11.0
1,16430,4.0
1,16432,2.0
1,16433,4.0
1,16438,4.0
1,16439,15.0
1,16440,2.0
1,16441,19.0
1,16450,297.0
1,16451,80.0
1,16456,13.0
1,16457,29.0
1,16458,3.0
1,16459,11.0
1,16460,3.0
1,16461,4.0
1,16462,21.0
1,16463,9.0
1,16466,3.0
1,16467,1.0
1,16471,11.0
1,16472,7.0
1,16475,1.0
1,16479,4.0
1,16482,473.0
1,16483,140.0
1,16486,2.0
1,16489,3.0
1,16491,1.0
1,16492,16.0
1,16495,4.0
1,16496,1.0
1,16497,7.0
1,16500,5.0
1,16506,5.0
1,16507,20.0
1,16510,19.0
1,16512,1.0
1,16515,1.0
1,16516,4.0
1,16517,6.0
1,16519,22.0
1,16521,1.0
1,16526,22.0
1,16536,20.0
1,16544,5.0
1,16546,19.0
1,16549,14.0
1,16550,3.0
1,16559,1.0
1,16562,3.0
1,16567,19.0
1,16577,2.0
1,16579,1.0
1,16580,9.0
1,16581,815.0
1,16582,214.0
1,16587,21.0
1,16588,11.0
1,16592,1.0
1,16593,5.0
1,16594,33.0
1,16595,5.0
1,16596,31.0
1,16598,2.0
1,16599,11.0
1,16600,1.0
1,16606,5.0
1,16607,3.0
1,16608,3.0
1,16609,3.0
1,16610,4.0
1,16611,6.0
1,16612,8.0
1,16615,5.0
1,16619,5.0
1,16620,8.0
1,16623,380.0
1,16624,125.0
1,16626,10.0
1,16631,4.0
1,16634,1.0
1,16635,1.0
1,16636,3.0
1,16640,5.0
1,16644,2.0
1,16646,4.0
1,16647,18.0
1,16648,3.0
1,16652,2.0
1,16654,8.0
1,16656,17.0
1,16658,3.0
1,16659,4.0
1,16662,10.0
1,16665,53.0
1,16666,1.0
1,16668,5.0
1,16669,8.0
1,16678,6.0
1,16679,5.0
1,16682,3.0
1,16684,9.0
1,16686,1.0
1,16692,1.0
1,16693,2.0
1,16696,2.0
1,16697,12.0
1,16698,5.0
1,16701,3.0
1,16703,1.0
1,16704,1.0
1,16705,1.0
1,16706,3.0
1,16707,1.0
1,16708,2.0
1,16709,1.0
1,16712,9.0
1,16713,6.0
1,16714,6.0
1,16717,1.0
1,16719,4.0
1,16720,10.0
1,16723,7.0
1,16724,1.0
1,16725,4.0
1,16726,7.0
1,16740,1.0
1,16741,5.0
1,16742,1.0
1,16743,3.0
1,16744,2.0
1,16745,2.0
1,16747,7.0
1,16754,2.0
1,16755,1.0
1,16786,12.0
1,16796,18.0
1,16822,15.0
1,16823,1.0
1,16824,1.0
1,16828,7.0
1,16829,11.0
1,16830,6.0
1,16831,23.0
1,16832,112.0
1,16833,7.0
1,16845,2.0
1,16846,12.0
1,16852,2.0
1,16854,2.0
1,16855,1.0
1,16856,3.0
1,16857,1.0
1,16859,6.0
1,16860,1.0
1,16861,24.0
1,16862,1.0
1,16863,1.0
1,16865,6.0
1,16869,6.0
1,16873,8.0
1,16874,21.0
1,16877,7.0
1,16878,3.0
1,16880,1.0
1,16881,14.0
1,16882,1.0
1,16884,87.0
1,16885,4.0
1,16886,3.0
1,16890,82.0
1,16891,7.0
1,16893,8.0
1,16894,10.0
1,16895,2.0
1,16898,11.0
1,16912,2.0
1,16915,3.0
1,16919,20.0
1,16920,5.0
1,16921,1.0
1,16929,2.0
1,16930,1.0
1,16931,9.0
1,16932,6.0
1,16934,9.0
1,16935,6.0
1,16936,1.0
1,16937,26.0
1,16939,3.0
1,16940,2.0
1,16945,4.0
1,16950,6.0
1,16953,3.0
1,16954,5.0
1,16955,3.0
1,16966,2.0
1,16968,2.0
1,16971,9.0
1,16974,2.0
1,16978,2.0
1,16979,3.0
1,16981,7.0
1,16986,4.0
1,16987,7.0
1,16990,9.0
1,16991,3.0
1,16993,137.0
1,16994,56.0
1,16996,2.0
1,16998,6.0
1,17001,1.0
1,17002,1.0
1,17003,4.0
1,17005,3.0
1,17006,3.0
1,17007,11.0
1,17008,2.0
1,17009,4.0
1,17017,7.0
1,17018,5.0
1,17020,25.0
1,17021,1.0
1,17024,3.0
1,17025,1.0
1,17029,4.0
1,17033,7.0
1,17035,1.0
1,17036,11.0
1,17038,13.0
1,17039,1.0
1,17041,15.0
1,17049,2.0
1,17050,10.0
1,17051,12.0
1,17054,3.0
1,17057,2.0
1,17058,1.0
1,17059,1.0
1,17060,3.0
1,17061,10.0
1,17062,7.0
1,17063,8.0
1,17064,18.0
1,17065,5.0
1,17066,6.0
1,17067,17.0
1,17068,9.0
1,17069,12.0
1,17070,11.0
1,17071,1.0
1,17074,4.0
1,17075,4.0
1,17077,1.0
1,17078,3.0
1,17081,4.0
1,17083,1.0
1,17084,1.0
1,17086,4.0
1,17088,2.0
1,17089,9.0
1,17090,7.0
1,17095,1.0
1,17099,7.0
1,17102,13.0
1,17111,22.0
1,17114,1.0
1,17115,2.0
1,17116,1.0
1,17118,3.0
1,17119,2.0
1,17122,10.0
1,17127,8.0
1,17128,3.0
1,17140,6.0
1,17145,11.0
1,17146,3.0
1,17148,7.0
1,17149,1.0
1,17150,1.0
1,17154,4.0
1,17155,1.0
1,17163,10.0
1,17166,10.0
1,17172,2.0
1,17173,11.0
1,17177,1.0
1,17178,1.0
1,17180,14.0
1,17183,1.0
1,17184,7.0
1,17185,11.0
1,17188,2.0
1,17189,17.0
1,17191,8.0
1,17192,5.0
1,17194,5.0
1,17198,232.0
1,17203,21.0
1,17206,9.0
1,17208,7.0
1,17210,21.0
1,17212,13.0
1,17213,19.0
1,17218,7.0
1,17221,9.0
1,17222,11.0
1,17223,4.0
1,17224,10.0
1,17230,19.0
1,17231,3.0
1,17236,3.0
1,17238,2.0
1,17240,1.0
1,17241,75.0
1,17242,4.0
1,17246,1.0
1,17251,5.0
1,17256,2.0
1,17257,3.0
1,17258,1.0
1,17263,2.0
1,17265,2.0
1,17267,2.0
1,17273,3.0
1,17274,2.0
1,17275,1.0
1,17277,3.0
1,17278,79.0
1,17279,5.0
1,17282,39.0
1,17284,2.0
1,17285,3.0
1,17287,1.0
1,17288,2.0
1,17289,1.0
1,17291,2.0
1,17299,1.0
1,17300,3.0
1,17304,4.0
1,17305,4.0
1,17308,2.0
1,17309,2.0
1,17310,1.0
1,17311,4.0
1,17313,1.0
1,17317,47.0
1,17318,20.0
1,17319,9.0
1,17322,32.0
1,17323,4.0
1,17327,1.0
1,17328,5.0
1,17330,1.0
1,17336,2.0
1,17337,1.0
1,17338,5.0
1,17339,9.0
1,17342,4.0
1,17343,6.0
1,17344,11.0
1,17345,5.0
1,17348,6.0
1,17349,7.0
1,17350,3.0
1,17351,4.0
1,17353,3.0
1,17354,1.0
1,17355,3.0
1,17356,2.0
1,17357,1.0
1,17358,1.0
1,17359,1.0
1,17361,3.0
1,17362,20.0
1,17363,30.0
1,17368,2.0
1,17378,12.0
1,17379,4.0
1,17380,3.0
1,17381,5.0
1,17386,8.0
1,17392,6.0
1,17393,6.0
1,17394,9.0
1,17396,2.0
1,17397,2.0
1,17398,17.0
1,17400,8.0
1,17401,12.0
1,17404,3.0
1,17407,8.0
1,17411,24.0
1,17412,16.0
1,17414,1.0
1,17416,1.0
1,17417,2.0
1,17418,19.0
1,17422,10.0
1,17423,1.0
1,17424,4.0
1,17426,6.0
1,17428,2.0
1,17429,5.0
1,17433,10.0
1,17434,1.0
1,17437,1.0
1,17438,5.0
1,17443,1.0
1,17444,3.0
1,17447,1.0
1,17449,5.0
1,17452,11.0
1,17454,1.0
1,17455,8.0
1,17460,4.0
1,17461,6.0
1,17463,2.0
1,17464,1.0
1,17466,1.0
1,17471,2.0
1,17472,3.0
1,17473,6.0
1,17475,6.0
1,17476,2.0
1,17478,2.0
1,17479,22.0
1,17480,94.0
1,17481,29.0
1,17482,22.0
1,17483,1.0
1,17484,3.0
1,17489,14.0
1,17490,19.0
1,17491,13.0
1,17494,1.0
1,17497,7.0
1,17499,1.0
1,17502,9.0
1,17503,24.0
1,17504,2.0
1,17505,6.0
1,17506,7.0
1,17525,2.0
1,17526,3.0
1,17527,5.0
1,17528,1.0
1,17530,4.0
1,17532,3.0
1,17533,4.0
1,17534,2.0
1,17535,10.0
1,17536,4.0
1,17537,2.0
1,17538,1.0
1,17542,2.0
1,17543,29.0
1,17545,15.0
1,17546,6.0
1,17547,10.0
1,17550,1.0
1,17551,8.0
1,17553,1.0
1,17554,4.0
1,17556,4.0
1,17557,3.0
1,17558,1.0
1,17560,9.0
1,17561,7.0
1,17562,2.0
1,17564,15.0
1,17567,5.0
1,17573,2.0
1,17576,3.0
1,17578,1.0
1,17579,2.0
1,17580,2.0
1,17589,4.0
1,17593,5.0
1,17594,1.0
1,17599,3.0
1,17603,1.0
1,17604,10.0
1,17610,16.0
1,17611,1.0
1,17619,6.0
1,17620,8.0
1,17621,6.0
1,17622,6.0
1,17623,5.0
1,17624,3.0
1,17625,7.0
1,17640,6.0
1,17641,7.0
1,17643,1.0
1,17644,8.0
1,17645,3.0
1,17646,2.0
1,17648,3.0
1,17650,1.0
1,17663,1.0
1,17667,4.0
1,17668,3.0
1,17673,1.0
1,17677,1.0
1,17695,56.0
1,17696,6.0
1,17697,1.0
1,17698,1.0
1,17704,1.0
1,17706,47.0
1,17707,68.0
1,17708,6.0
1,17710,106.0
1,17711,7.0
1,17712,11.0
1,17713,13.0
1,17717,128.0
1,17718,1.0
1,17719,4.0
1,17721,3.0
1,17722,1.0
1,17723,1.0
1,17724,4.0
1,17725,3.0
1,17726,2.0
1,17727,3.0
1,17730,4.0
1,17733,3.0
1,17734,7.0
1,17735,6.0
1,17737,3.0
1,17738,1.0
1,17741,1.0
1,17744,3.0
1,17750,26.0
1,17751,2.0
1,17756,9.0
1,17758,2.0
1,17759,1.0
1,17762,7.0
1,17765,1.0
1,17766,2.0
1,17770,1.0
1,17777,3.0
1,17787,4.0
1,17788,19.0
1,17790,11.0
1,17791,3.0
1,17794,23.0
1,17795,21.0
1,17796,1.0
1,17797,4.0
1,17798,1.0
1,17799,4.0
1,17800,3.0
1,17801,14.0
1,17809,15.0
1,17811,26.0
1,17812,2.0
1,17813,1.0
1,17819,13.0
1,17820,2.0
1,17825,1.0
1,17827,1.0
1,17830,1.0
1,17832,1.0
1,17835,4.0
1,17836,3.0
1,17837,6.0
1,17838,5.0
1,17842,2.0
1,17850,3.0
1,17852,4.0
1,17853,3.0
1,17854,4.0
1,17860,14.0
1,17861,11.0
1,17862,42.0
1,17863,34.0
1,17864,13.0
1,17865,24.0
1,17866,8.0
1,17867,6.0
1,17868,1.0
1,17876,7.0
1,17877,2.0
1,17880,3.0
1,17883,5.0
1,17895,69.0
1,17908,2.0
1,17909,5.0
1,17913,1.0
1,17914,19.0
1,17915,1.0
1,17916,17.0
1,17918,9.0
1,17920,3.0
1,17921,8.0
1,17922,8.0
1,17923,4.0
1,17925,6.0
1,17926,1.0
1,17930,3.0
1,17932,4.0
1,17934,2.0
1,17935,19.0
1,17938,4.0
1,17946,5.0
1,17949,2.0
1,17951,8.0
1,17952,2.0
1,17953,1.0
1,17954,4.0
1,17955,9.0
1,17966,2.0
1,17967,33.0
1,17969,4.0
1,17972,2.0
1,17973,6.0
1,17974,1.0
1,17983,4.0
1,17991,8.0
1,17992,6.0
1,17995,4.0
1,17998,2.0
1,17999,10.0
1,18000,2.0
1,18003,3.0
1,18007,1.0
1,18008,4.0
1,18013,4.0
1,18014,2.0
1,18016,28.0
1,18019,1.0
1,18021,6.0
1,18022,18.0
1,18056,7.0
1,18058,1.0
1,18059,19.0
1,18061,1.0
1,18062,-1.0
1,18063,2.0
1,18065,1.0
1,18066,4.0
1,18067,1.0
1,18073,1.0
1,18074,4.0
1,18078,7.0
1,18079,6.0
1,18080,4.0
1,18081,5.0
1,18082,2.0
1,18083,4.0
1,18084,4.0
1,18089,2.0
1,18093,1.0
1,18095,5.0
1,18096,14.0
1,18097,11.0
1,18099,7.0
1,18111,34.0
1,18113,1.0
1,18117,11.0
1,18118,4.0
1,18119,2.0
1,18120,9.0
1,18124,1.0
1,18130,7.0
1,18141,4.0
1,18150,1.0
1,18151,7.0
1,18155,3.0
1,18156,16.0
1,18157,7.0
1,18158,9.0
1,18159,3.0
1,18160,1.0
1,18164,563.0
1,18165,15.0
1,18166,5.0
1,18167,2.0
1,18168,6.0
1,18169,4.0
1,18170,3.0
1,18171,2.0
1,18172,8.0
1,18173,2.0
1,18177,1.0
1,18179,3.0
1,18181,7.0
1,18182,6.0
1,18186,4.0
1,18187,8.0
1,18191,10.0
1,18192,7.0
1,18193,2.0
1,18194,5.0
1,18195,4.0
1,18196,10.0
1,18197,3.0
1,18198,2.0
1,18199,4.0
1,18200,6.0
1,18201,7.0
1,18202,1.0
1,18204,2.0
1,18206,16.0
1,18210,1.0
1,18213,1.0
1,18214,5.0
1,18217,1.0
1,18218,5.0
1,18221,1.0
1,18223,4.0
1,18225,19.0
1,18227,2.0
1,18229,1.0
1,18231,8.0
1,18232,1.0
1,18235,1.0
1,18238,5.0
1,18239,1.0
1,18240,6.0
1,18241,7.0
1,18242,2.0
1,18244,2.0
1,18247,1.0
1,18248,11.0
1,18249,16.0
1,18250,1.0
1,18251,8.0
1,18252,1.0
1,18253,9.0
1,18254,10.0
1,18255,7.0
1,18256,8.0
1,18257,7.0
1,18258,6.0
1,18259,9.0
1,18260,7.0
1,18262,1.0
1,18265,17.0
1,18266,2.0
1,18268,1.0
1,18269,6.0
1,18270,9.0
1,18271,10.0
1,18279,10.0
1,18281,4.0
1,18282,2.0
1,18283,6.0
1,18284,5.0
1,18285,5.0
1,18287,3.0
1,18288,13.0
1,18289,4.0
1,18290,1.0
1,18292,2.0
1,18294,22.0
1,18295,17.0
1,18296,1.0
1,18297,2.0
1,18299,1.0
1,18300,11.0
1,18304,1.0
1,18305,9.0
1,18306,5.0
1,18307,3.0
1,18308,1.0
1,18309,6.0
1,18311,2.0
1,18312,4.0
1,18313,5.0
1,18315,8.0
1,18316,2.0
1,18317,2.0
1,18318,5.0
1,18320,5.0
1,18324,17.0
1,18328,6.0
1,18329,4.0
1,18330,2.0
1,18331,1.0
1,18332,4.0
1,18333,13.0
1,18336,2.0
1,18337,8.0
1,18338,2.0
1,18339,8.0
1,18340,1.0
1,18344,14.0
1,18345,2.0
1,18346,2.0
1,18349,6.0
1,18350,10.0
1,18351,3.0
1,18352,11.0
1,18354,1.0
1,18356,1.0
1,18358,7.0
1,18361,8.0
1,18362,11.0
1,18364,12.0
1,18365,3.0
1,18366,9.0
1,18367,3.0
1,18369,5.0
1,18371,2.0
1,18376,7.0
1,18378,12.0
1,18379,12.0
1,18380,7.0
1,18381,6.0
1,18384,15.0
1,18385,1.0
1,18387,6.0
1,18390,4.0
1,18392,5.0
1,18398,1.0
1,18399,6.0
1,18405,3.0
1,18406,29.0
1,18410,2.0
1,18411,4.0
1,18412,2.0
1,18413,1.0
1,18414,11.0
1,18416,2.0
1,18417,3.0
1,18420,1.0
1,18421,1.0
1,18422,16.0
1,18423,8.0
1,18424,28.0
1,18427,9.0
1,18429,1.0
1,18433,4.0
1,18434,9.0
1,18435,2.0
1,18437,27.0
1,18439,8.0
1,18443,2.0
1,18444,7.0
1,18449,6.0
1,18450,62.0
1,18458,7.0
1,18460,3.0
1,18461,7.0
1,18462,11.0
1,18463,10.0
1,18464,7.0
1,18465,5.0
1,18466,11.0
1,18467,5.0
1,18468,7.0
1,18469,6.0
1,18471,6.0
1,18472,16.0
1,18473,92.0
1,18488,3.0
1,18489,7.0
1,18491,6.0
1,18495,3.0
1,18498,17.0
1,18503,1.0
1,18504,2.0
1,18505,5.0
1,18506,3.0
1,18507,3.0
1,18508,3.0
1,18509,3.0
1,18510,5.0
1,18515,5.0
1,18522,2.0
1,18525,8.0
1,18526,1.0
1,18527,6.0
1,18528,2.0
1,18532,7.0
1,18534,3.0
1,18536,3.0
1,18537,3.0
1,18538,3.0
1,18539,66.0
1,18540,7.0
1,18541,1.0
1,18542,2.0
1,18544,20.0
1,18545,20.0
1,18546,20.0
1,18548,18.0
1,18549,41.0
1,18550,42.0
1,18554,3.0
1,18555,10.0
1,18557,5.0
1,18559,2.0
1,18562,8.0
1,18564,3.0
1,18565,1.0
1,18569,1.0
1,18576,1.0
1,18580,12.0
1,18581,61.0
1,18586,15.0
1,18587,6.0
1,18589,3.0
1,18596,8.0
1,18597,1.0
1,18599,1.0
1,18601,1.0
1,18602,17.0
1,18603,15.0
1,18604,11.0
1,18605,16.0
1,18606,13.0
1,18607,12.0
1,18608,10.0
1,18609,7.0
1,18610,2.0
1,18611,1.0
1,18612,1.0
1,18613,6.0
1,18615,1.0
1,18616,10.0
1,18617,15.0
1,18619,12.0
1,18620,12.0
1,18621,11.0
1,18630,16.0
1,18631,26.0
1,18633,411.0
1,18634,215.0
1,18636,1.0
1,18637,1.0
1,18638,9.0
1,18639,5.0
1,18642,4.0
1,18643,5.0
1,18644,1.0
1,18645,1.0
1,18647,1.0
1,18648,1.0
1,18650,2.0
1,18651,5.0
1,18652,3.0
1,18655,8.0
1,18656,8.0
1,18657,11.0
1,18661,1.0
1,18662,1.0
1,18663,8.0
1,18664,24.0
1,18666,3.0
1,18668,6.0
1,18669,9.0
1,18670,1.0
1,18671,8.0
1,18672,17.0
1,18673,5.0
1,18674,2.0
1,18675,8.0
1,18677,5.0
1,18678,6.0
1,18679,5.0
1,18680,5.0
1,18684,5.0
1,18685,14.0
1,18686,8.0
1,18688,8.0
1,18689,1.0
1,18690,5.0
1,18692,1.0
1,18693,2.0
1,18694,3.0
1,18696,8.0
1,18697,3.0
1,18699,5.0
1,18700,3.0
1,18701,14.0
1,18704,14.0
1,18709,1.0
1,18710,1.0
1,18712,15.0
1,18713,32.0
1,18716,21.0
1,18717,3.0
1,18718,4.0
1,18720,6.0
1,18721,42.0
1,18731,4.0
1,18733,6.0
1,18735,2.0
1,18741,14.0
1,18744,6.0
1,18746,14.0
1,18748,12.0
1,18749,27.0
1,18753,192.0
1,18754,27.0
1,18756,1.0
1,18758,2.0
1,18761,20.0
1,18762,1.0
1,18763,1.0
1,18765,4.0
1,18766,3.0
1,18767,1.0
1,18771,66.0
1,18772,19.0
1,18773,29.0
1,18774,24.0
1,18783,6.0
1,18787,8.0
1,18788,4.0
1,18789,2.0
1,18797,1.0
1,18798,7.0
1,18799,12.0
1,18800,14.0
1,18802,4.0
1,18803,2.0
1,18805,11.0
1,18806,3.0
1,18808,6.0
1,18809,1.0
1,18811,1.0
1,18812,2.0
1,18814,1.0
1,18816,1.0
1,18817,4.0
1,18818,7.0
1,18820,5.0
1,18821,4.0
1,18822,13.0
1,18823,9.0
1,18824,2.0
1,18825,243.0
1,18826,51.0
1,18842,14.0
1,18844,17.0
1,18845,23.0
1,18846,54.0
1,18853,3.0
1,18854,8.0
1,18856,3.0
1,18857,2.0
1,18859,1.0
1,18860,6.0
1,18861,1.0
1,18862,8.0
1,18863,2.0
1,18864,12.0
1,18866,4.0
1,18867,1.0
1,18868,1.0
1,18869,1.0
1,18872,4.0
1,18873,3.0
1,18874,3.0
1,18875,1.0
1,18876,3.0
1,18878,1.0
1,18879,1.0
1,18880,1.0
1,18881,2.0
1,18882,7.0
1,18883,1.0
1,18888,3.0
1,18890,4.0
1,18891,1.0
1,18892,8.0
1,18893,2.0
1,18895,2.0
1,18896,21.0
1,18897,2.0
1,18898,1.0
1,18899,9.0
1,18900,21.0
1,18902,8.0
1,18904,2.0
1,18905,1.0
1,18906,1.0
1,18914,1.0
1,18919,485.0
1,18921,84.0
1,18925,35.0
1,18926,2.0
1,18927,4.0
1,18928,11.0
1,18929,9.0
1,18930,1.0
1,18932,5.0
1,18935,28.0
1,18936,4.0
1,18943,2.0
1,18946,19.0
1,18947,7.0
1,18949,2.0
1,18950,5.0
1,18959,1.0
1,18960,18.0
1,18961,2.0
1,18964,9.0
1,18965,5.0
1,18966,6.0
1,18967,2.0
1,18968,6.0
1,18970,10.0
1,18971,2.0
1,18972,1.0
1,18973,3.0
1,18976,78.0
